observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	MFLW_D20deg	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
3061water_regimerainfed	gnpis.lot:'3061'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NPUTdQTQ==	PB98TR_H	PB98TR_H	2012	NA in endpoint							260.2547889162
3061water_regimerainfed	gnpis.lot:'3061'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NPUTdQTQ==	PB98TR_H	PB98TR_H	2012	NA in endpoint						122.1113434613	
3025water_regimerainfed	gnpis.lot:'3025'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VZQ1RSVg==	Oh02_H	Oh02_H	2012	NA in endpoint			228.0036753434				
3025water_regimerainfed	gnpis.lot:'3025'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VZQ1RSVg==	Oh02_H	Oh02_H	2012	NA in endpoint					71.9215934277		
3025water_regimerainfed	gnpis.lot:'3025'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VZQ1RSVg==	Oh02_H	Oh02_H	2012	NA in endpoint	80.0717193169						
3025water_regimerainfed	gnpis.lot:'3025'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VZQ1RSVg==	Oh02_H	Oh02_H	2012	NA in endpoint		200.3010255408					
3025water_regimerainfed	gnpis.lot:'3025'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VZQ1RSVg==	Oh02_H	Oh02_H	2012	NA in endpoint				1046.396627893			
3025water_regimerainfed	gnpis.lot:'3025'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VZQ1RSVg==	Oh02_H	Oh02_H	2012	NA in endpoint							250.4305982268
3025water_regimerainfed	gnpis.lot:'3025'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VZQ1RSVg==	Oh02_H	Oh02_H	2012	NA in endpoint						125.4967379208	
3120water_regimewatered	gnpis.lot:'3120'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05DMTlFUQ==	EA1027_H	EA1027_H	2012	NA in endpoint			302.5238216852				
3120water_regimewatered	gnpis.lot:'3120'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05DMTlFUQ==	EA1027_H	EA1027_H	2012	NA in endpoint					65.010258737		
3120water_regimewatered	gnpis.lot:'3120'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05DMTlFUQ==	EA1027_H	EA1027_H	2012	NA in endpoint	76.9461370613						
3120water_regimewatered	gnpis.lot:'3120'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05DMTlFUQ==	EA1027_H	EA1027_H	2012	NA in endpoint		198.2650907081					
3120water_regimewatered	gnpis.lot:'3120'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05DMTlFUQ==	EA1027_H	EA1027_H	2012	NA in endpoint				837.7599212882			
3120water_regimewatered	gnpis.lot:'3120'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05DMTlFUQ==	EA1027_H	EA1027_H	2012	NA in endpoint							254.3557882643
3120water_regimewatered	gnpis.lot:'3120'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05DMTlFUQ==	EA1027_H	EA1027_H	2012	NA in endpoint						103.2400371014	
3208water_regimerainfed	gnpis.lot:'3208'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint			180.7337303449				
3208water_regimerainfed	gnpis.lot:'3208'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint					60.1496645904		
3208water_regimerainfed	gnpis.lot:'3208'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint	64.877959542						
3208water_regimerainfed	gnpis.lot:'3208'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint		167.7146245027					
3208water_regimerainfed	gnpis.lot:'3208'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint				1159.333096514			
3208water_regimerainfed	gnpis.lot:'3208'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint							220.647289547
3208water_regimerainfed	gnpis.lot:'3208'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint						98.3486969446	
3076water_regimerainfed	gnpis.lot:'3076'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint			194.2279651878				
3076water_regimerainfed	gnpis.lot:'3076'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint					65.7574636343		
3076water_regimerainfed	gnpis.lot:'3076'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint	74.0819043795						
3076water_regimerainfed	gnpis.lot:'3076'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint		179.6623178298					
3076water_regimerainfed	gnpis.lot:'3076'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint				1157.8938603739			
3076water_regimerainfed	gnpis.lot:'3076'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint							227.3055652574
3076water_regimerainfed	gnpis.lot:'3076'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NQOEpEMA==	EP51_H	EP51_H	2012	NA in endpoint						89.817513237	
3170water_regimewatered	gnpis.lot:'3170'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xZT0ZaTw==	LH123Ht_H	LH123Ht_H	2012	NA in endpoint			269.4049176365				
3170water_regimewatered	gnpis.lot:'3170'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xZT0ZaTw==	LH123Ht_H	LH123Ht_H	2012	NA in endpoint					70.1145544297		
3170water_regimewatered	gnpis.lot:'3170'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xZT0ZaTw==	LH123Ht_H	LH123Ht_H	2012	NA in endpoint	75.0739649441						
3170water_regimewatered	gnpis.lot:'3170'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xZT0ZaTw==	LH123Ht_H	LH123Ht_H	2012	NA in endpoint		205.4220636239					
3170water_regimewatered	gnpis.lot:'3170'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xZT0ZaTw==	LH123Ht_H	LH123Ht_H	2012	NA in endpoint				1566.1374677664			
3170water_regimewatered	gnpis.lot:'3170'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xZT0ZaTw==	LH123Ht_H	LH123Ht_H	2012	NA in endpoint							263.4169295267
3170water_regimewatered	gnpis.lot:'3170'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xZT0ZaTw==	LH123Ht_H	LH123Ht_H	2012	NA in endpoint						105.5056524107	
3239water_regimerainfed	gnpis.lot:'3239'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2012	NA in endpoint			229.8107407854				
3239water_regimerainfed	gnpis.lot:'3239'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2012	NA in endpoint					63.3621063379		
3239water_regimerainfed	gnpis.lot:'3239'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2012	NA in endpoint	66.3382146516						
3239water_regimerainfed	gnpis.lot:'3239'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2012	NA in endpoint		188.8651536261					
3239water_regimerainfed	gnpis.lot:'3239'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2012	NA in endpoint				1705.159476565			
3239water_regimerainfed	gnpis.lot:'3239'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2012	NA in endpoint							246.9958686669
3239water_regimerainfed	gnpis.lot:'3239'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hBTUVRQw==	UH_P024_H	UH_P024_H	2012	NA in endpoint						86.2244043075	
3086water_regimewatered	gnpis.lot:'3086'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JXRU4wOA==	F353_H	F353_H	2012	NA in endpoint			248.5023391788				
3086water_regimewatered	gnpis.lot:'3086'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JXRU4wOA==	F353_H	F353_H	2012	NA in endpoint					64.4341583717		
3086water_regimewatered	gnpis.lot:'3086'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JXRU4wOA==	F353_H	F353_H	2012	NA in endpoint	67.729371039						
3086water_regimewatered	gnpis.lot:'3086'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JXRU4wOA==	F353_H	F353_H	2012	NA in endpoint		201.483860931					
3086water_regimewatered	gnpis.lot:'3086'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JXRU4wOA==	F353_H	F353_H	2012	NA in endpoint				1765.2740339375			
3086water_regimewatered	gnpis.lot:'3086'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JXRU4wOA==	F353_H	F353_H	2012	NA in endpoint							253.9033624164
3086water_regimewatered	gnpis.lot:'3086'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JXRU4wOA==	F353_H	F353_H	2012	NA in endpoint						99.6182992051	
3199water_regimewatered	gnpis.lot:'3199'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROR1RBVg==	Lo1266_H	Lo1266_H	2012	NA in endpoint			275.23929398				
3199water_regimewatered	gnpis.lot:'3199'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROR1RBVg==	Lo1266_H	Lo1266_H	2012	NA in endpoint					69.5663510249		
3199water_regimewatered	gnpis.lot:'3199'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROR1RBVg==	Lo1266_H	Lo1266_H	2012	NA in endpoint	71.1913688427						
3199water_regimewatered	gnpis.lot:'3199'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROR1RBVg==	Lo1266_H	Lo1266_H	2012	NA in endpoint		203.5173618807					
3199water_regimewatered	gnpis.lot:'3199'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROR1RBVg==	Lo1266_H	Lo1266_H	2012	NA in endpoint				1982.7604385248			
3199water_regimewatered	gnpis.lot:'3199'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROR1RBVg==	Lo1266_H	Lo1266_H	2012	NA in endpoint							256.5511063042
3199water_regimewatered	gnpis.lot:'3199'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROR1RBVg==	Lo1266_H	Lo1266_H	2012	NA in endpoint						102.4765597591	
3122water_regimerainfed	gnpis.lot:'3122'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0k5M0NWSQ==	EP67_H	EP67_H	2012	NA in endpoint			177.8798319643				
3122water_regimerainfed	gnpis.lot:'3122'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0k5M0NWSQ==	EP67_H	EP67_H	2012	NA in endpoint					65.5596892931		
3122water_regimerainfed	gnpis.lot:'3122'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0k5M0NWSQ==	EP67_H	EP67_H	2012	NA in endpoint	69.4215124379						
3122water_regimerainfed	gnpis.lot:'3122'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0k5M0NWSQ==	EP67_H	EP67_H	2012	NA in endpoint		173.5269907609					
3122water_regimerainfed	gnpis.lot:'3122'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0k5M0NWSQ==	EP67_H	EP67_H	2012	NA in endpoint				1409.2386047007			
3122water_regimerainfed	gnpis.lot:'3122'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0k5M0NWSQ==	EP67_H	EP67_H	2012	NA in endpoint							217.1321024107
3122water_regimerainfed	gnpis.lot:'3122'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0k5M0NWSQ==	EP67_H	EP67_H	2012	NA in endpoint						92.6935926151	
3063water_regimerainfed	gnpis.lot:'3063'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVcwOA==	W602S_H	W602S_H	2012	NA in endpoint			195.0359411557				
3063water_regimerainfed	gnpis.lot:'3063'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVcwOA==	W602S_H	W602S_H	2012	NA in endpoint					65.1471633459		
3063water_regimerainfed	gnpis.lot:'3063'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVcwOA==	W602S_H	W602S_H	2012	NA in endpoint	72.998255076						
3063water_regimerainfed	gnpis.lot:'3063'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVcwOA==	W602S_H	W602S_H	2012	NA in endpoint		181.5514421214					
3063water_regimerainfed	gnpis.lot:'3063'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVcwOA==	W602S_H	W602S_H	2012	NA in endpoint				1893.0187816906			
3063water_regimerainfed	gnpis.lot:'3063'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVcwOA==	W602S_H	W602S_H	2012	NA in endpoint							230.797019369
3063water_regimerainfed	gnpis.lot:'3063'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVcwOA==	W602S_H	W602S_H	2012	NA in endpoint						97.2567662765	
3158water_regimewatered	gnpis.lot:'3158'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dEV0lOUw==	HMV5347_H	HMV5347_H	2012	NA in endpoint			283.9769194938				
3158water_regimewatered	gnpis.lot:'3158'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dEV0lOUw==	HMV5347_H	HMV5347_H	2012	NA in endpoint					62.9639215433		
3158water_regimewatered	gnpis.lot:'3158'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dEV0lOUw==	HMV5347_H	HMV5347_H	2012	NA in endpoint	64.6230190758						
3158water_regimewatered	gnpis.lot:'3158'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dEV0lOUw==	HMV5347_H	HMV5347_H	2012	NA in endpoint		187.1497893332					
3158water_regimewatered	gnpis.lot:'3158'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dEV0lOUw==	HMV5347_H	HMV5347_H	2012	NA in endpoint				1500.0014303711			
3158water_regimewatered	gnpis.lot:'3158'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dEV0lOUw==	HMV5347_H	HMV5347_H	2012	NA in endpoint							236.1015034586
3158water_regimewatered	gnpis.lot:'3158'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dEV0lOUw==	HMV5347_H	HMV5347_H	2012	NA in endpoint						97.0467108604	
3177water_regimerainfed	gnpis.lot:'3177'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BNMDZFNw==	Lo1035_H	Lo1035_H	2012	NA in endpoint			219.6831200038				
3177water_regimerainfed	gnpis.lot:'3177'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BNMDZFNw==	Lo1035_H	Lo1035_H	2012	NA in endpoint					70.588691988		
3177water_regimerainfed	gnpis.lot:'3177'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BNMDZFNw==	Lo1035_H	Lo1035_H	2012	NA in endpoint	80.7261117971						
3177water_regimerainfed	gnpis.lot:'3177'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BNMDZFNw==	Lo1035_H	Lo1035_H	2012	NA in endpoint		198.1736686124					
3177water_regimerainfed	gnpis.lot:'3177'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BNMDZFNw==	Lo1035_H	Lo1035_H	2012	NA in endpoint				824.1905487139			
3177water_regimerainfed	gnpis.lot:'3177'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BNMDZFNw==	Lo1035_H	Lo1035_H	2012	NA in endpoint							259.4008406024
3177water_regimerainfed	gnpis.lot:'3177'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BNMDZFNw==	Lo1035_H	Lo1035_H	2012	NA in endpoint						103.7345829793	
3248water_regimerainfed	gnpis.lot:'3248'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05FTzRFTw==	UH_S020_H	UH_S020_H	2012	NA in endpoint			192.9631833172				
3248water_regimerainfed	gnpis.lot:'3248'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05FTzRFTw==	UH_S020_H	UH_S020_H	2012	NA in endpoint					69.3643495432		
3248water_regimerainfed	gnpis.lot:'3248'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05FTzRFTw==	UH_S020_H	UH_S020_H	2012	NA in endpoint	76.0356681496						
3248water_regimerainfed	gnpis.lot:'3248'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05FTzRFTw==	UH_S020_H	UH_S020_H	2012	NA in endpoint		190.492493606					
3248water_regimerainfed	gnpis.lot:'3248'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05FTzRFTw==	UH_S020_H	UH_S020_H	2012	NA in endpoint				1815.3217557334			
3248water_regimerainfed	gnpis.lot:'3248'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05FTzRFTw==	UH_S020_H	UH_S020_H	2012	NA in endpoint							239.8924451972
3248water_regimerainfed	gnpis.lot:'3248'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05FTzRFTw==	UH_S020_H	UH_S020_H	2012	NA in endpoint						105.7258128463	
3132water_regimerainfed	gnpis.lot:'3132'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U2TFlVNw==	EZ48_H	EZ48_H	2012	NA in endpoint			182.603029113				
3132water_regimerainfed	gnpis.lot:'3132'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U2TFlVNw==	EZ48_H	EZ48_H	2012	NA in endpoint					74.1956095949		
3132water_regimerainfed	gnpis.lot:'3132'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U2TFlVNw==	EZ48_H	EZ48_H	2012	NA in endpoint	82.4068825908						
3132water_regimerainfed	gnpis.lot:'3132'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U2TFlVNw==	EZ48_H	EZ48_H	2012	NA in endpoint		191.8484588956					
3132water_regimerainfed	gnpis.lot:'3132'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U2TFlVNw==	EZ48_H	EZ48_H	2012	NA in endpoint				770.457152778			
3132water_regimerainfed	gnpis.lot:'3132'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U2TFlVNw==	EZ48_H	EZ48_H	2012	NA in endpoint							244.5422813002
3132water_regimerainfed	gnpis.lot:'3132'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1U2TFlVNw==	EZ48_H	EZ48_H	2012	NA in endpoint						99.178331527	
3242water_regimewatered	gnpis.lot:'3242'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZPM0FLTg==	UH_P074_H	UH_P074_H	2012	NA in endpoint			263.1087194168				
3242water_regimewatered	gnpis.lot:'3242'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZPM0FLTg==	UH_P074_H	UH_P074_H	2012	NA in endpoint					61.683728903		
3242water_regimewatered	gnpis.lot:'3242'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZPM0FLTg==	UH_P074_H	UH_P074_H	2012	NA in endpoint	65.0866774624						
3242water_regimewatered	gnpis.lot:'3242'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZPM0FLTg==	UH_P074_H	UH_P074_H	2012	NA in endpoint		197.5162828041					
3242water_regimewatered	gnpis.lot:'3242'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZPM0FLTg==	UH_P074_H	UH_P074_H	2012	NA in endpoint				1786.0367232705			
3242water_regimewatered	gnpis.lot:'3242'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZPM0FLTg==	UH_P074_H	UH_P074_H	2012	NA in endpoint							244.2920132999
3242water_regimewatered	gnpis.lot:'3242'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZPM0FLTg==	UH_P074_H	UH_P074_H	2012	NA in endpoint						107.3478239526	
3172water_regimewatered	gnpis.lot:'3172'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pXQ01KUw==	LH59_H	LH59_H	2012	NA in endpoint			300.7885807604				
3172water_regimewatered	gnpis.lot:'3172'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pXQ01KUw==	LH59_H	LH59_H	2012	NA in endpoint					64.3754511344		
3172water_regimewatered	gnpis.lot:'3172'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pXQ01KUw==	LH59_H	LH59_H	2012	NA in endpoint	74.6523787422						
3172water_regimewatered	gnpis.lot:'3172'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pXQ01KUw==	LH59_H	LH59_H	2012	NA in endpoint		189.6332057937					
3172water_regimewatered	gnpis.lot:'3172'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pXQ01KUw==	LH59_H	LH59_H	2012	NA in endpoint				1215.2021907377			
3172water_regimewatered	gnpis.lot:'3172'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pXQ01KUw==	LH59_H	LH59_H	2012	NA in endpoint							241.2678393386
3172water_regimewatered	gnpis.lot:'3172'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pXQ01KUw==	LH59_H	LH59_H	2012	NA in endpoint						105.5431768861	
3223water_regimerainfed	gnpis.lot:'3223'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdUT1ZLQQ==	PHG35_H	PHG35_H	2012	NA in endpoint			197.4096794294				
3223water_regimerainfed	gnpis.lot:'3223'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdUT1ZLQQ==	PHG35_H	PHG35_H	2012	NA in endpoint					72.2348876543		
3223water_regimerainfed	gnpis.lot:'3223'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdUT1ZLQQ==	PHG35_H	PHG35_H	2012	NA in endpoint	76.9494245847						
3223water_regimerainfed	gnpis.lot:'3223'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdUT1ZLQQ==	PHG35_H	PHG35_H	2012	NA in endpoint		203.6389351173					
